0.000000	0	0
0.000000	0	0
25.083118	53	27497
30.232224	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
22.623404	53	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
23.759722	54	27497
25.322588	54	27308
25.322588	54	27308
19.630964	54	27308
19.630964	54	27308
19.630964	54	27308
19.630964	54	27308
16.905449	85	54706
11.203757	53	54706
11.203757	53	54706
11.290244	53	54706
13.313051	53	54706
15.308475	53	27497
15.239569	53	54706
16.043148	53	27497
15.301403	53	27497
13.975690	53	54706
14.664815	53	54706
12.097562	53	54706
11.663271	53	54706
11.981397	53	54706
11.981397	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
12.170950	53	54706
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
57.215004	4644	27308
33.866982	4644	27308
36.239582	4644	27308
36.239582	4644	27308
12.395555	4644	27308
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.610488	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
10.247387	53	54706
9.942285	53	54706
9.942285	53	54706
9.942285	53	54706
9.678209	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.449988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
9.037988	53	54706
8.919643	53	54706
8.919643	53	54706
8.919643	53	54706
8.526554	53	54706
8.590907	53	54706
8.590907	53	54706
8.590907	53	54706
8.590907	53	54706
8.590907	53	54706
8.590907	53	54706
8.590907	53	54706
8.590907	53	54706
8.460093	53	54706
8.460093	53	54706
8.460093	53	54706
8.460093	53	54706
8.530624	53	54706
8.626349	53	54706
8.626349	53	54706
8.626349	53	54706
8.510023	53	54706
10.203958	12192	27497
10.203958	12192	27497
10.203958	12192	27497
8.804939	12192	27497
8.804939	12192	27497
8.324775	53	54706
8.253551	53	54706
8.253551	53	54706
8.253551	53	54706
8.253551	53	54706
8.253551	53	54706
7.854628	53	54706
7.854628	53	54706
7.854628	53	54706
7.854628	53	54706
7.854628	53	54706
7.854628	53	54706
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.810524	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
7.907447	12192	27497
8.108897	12192	27497
8.108897	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.799299	12192	27497
8.787556	12192	27497
8.787556	12192	27497
8.787556	12192	27497
8.787556	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
8.883566	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
9.331029	12192	27497
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.068424	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
7.483653	12192	27308
8.026394	12192	26690
8.026394	12192	26690
8.026394	12192	26690
8.026394	12192	26690
8.026394	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
7.671176	12192	26690
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
6.875828	53	54706
7.043677	12192	26690
7.043677	12192	26690
7.043677	12192	26690
7.043677	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
8.105060	12192	26690
7.484772	12192	27042
6.719403	53	54706
6.719403	53	54706
6.482204	53	54706
5.901112	53	54706
5.596743	53	54706
5.463977	53	54706
5.342222	53	54706
5.127497	53	54706
4.945206	53	54706
4.720850	53	54706
4.269938	53	54706
4.176914	53	54706
4.131866	53	54706
4.116458	53	54706
4.115128	53	54706
4.117835	53	54706
4.150494	53	54706
4.284713	53	54706
4.373326	53	54706
4.513939	53	54706
4.848583	53	54706
5.013000	53	54706
5.277416	53	54706
5.667976	53	54706
6.048509	53	54706
7.063873	53	54706
7.314361	53	54706
7.673793	53	54706
9.045243	24805	54706
10.041353	24805	54706
10.609212	24805	54706
12.553390	24805	54706
15.342335	24805	54706
15.342335	24805	54706
15.342335	24805	54706
15.342335	24805	54706
15.392479	26767	54706
15.753335	26811	54706
15.867604	26844	54706
14.143375	24805	54706
14.143375	24805	54706
14.143375	24805	54706
14.143375	24805	54706
14.143375	24805	54706
14.143375	24805	54706
14.143375	24805	54706
14.143375	24805	54706
14.111666	24805	54706
14.111666	24805	54706
14.111666	24805	54706
14.111666	24805	54706
14.111666	24805	54706
14.111666	24805	54706
14.111666	24805	54706
14.206428	24805	54706
14.206428	24805	54706
11.502919	24805	54706
10.089947	24805	54706
10.089947	24805	54706
10.089947	24805	54706
10.099160	24805	54706
9.632780	24805	54706
9.632780	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
9.216632	24805	54706
