65.0000	0.000000	0	0	0
127.4924	0.000000	0	0	0
189.9847	2.694520	65	1143	1
252.4771	3.182349	65	1143	1
314.9695	3.182349	65	1143	1
377.4618	3.182349	65	1143	1
439.9542	2.997725	65	99140	1
502.4466	2.997725	65	99140	1
564.9389	2.997725	65	99140	1
627.4313	3.310193	65	99140	1
689.9236	3.310193	65	99140	1
752.4160	3.310193	65	99140	1
814.9084	3.310193	65	99140	1
877.4008	3.310193	65	99140	1
939.8931	3.310193	65	99140	1
1002.3855	3.460173	65	99140	1
1064.8778	3.669687	65	99140	1
1127.3701	4.062057	104	99140	1
1189.8624	3.806011	104	2833	1
1252.3547	3.806011	104	2833	1
1314.8470	3.806011	104	2833	1
1377.3394	3.806011	104	2833	1
1439.8317	3.806011	104	2833	1
1502.3240	3.806011	104	2833	1
1564.8163	3.806011	104	2833	1
1627.3086	3.806011	104	2833	1
1689.8009	3.806011	104	2833	1
1752.2932	3.806011	104	2833	1
1814.7855	3.806011	104	2833	1
1877.2778	3.738438	104	2875	1
1939.7701	3.659431	104	99140	1
2002.2625	3.659431	104	99140	1
2064.7549	3.659431	104	99140	1
2127.2473	3.659431	104	99140	1
2189.7397	3.659431	104	99140	1
2252.2322	3.881003	104	99140	1
2314.7246	6.818373	2209	99140	1
2377.2170	3.017327	104	99140	1
2439.7095	2.332525	104	99140	1
2502.2019	2.070231	104	99140	1
2564.6943	1.943151	104	99140	1
2627.1868	1.818544	104	99140	1
2689.6792	1.761285	104	99140	1
2752.1716	1.771801	104	99140	1
2814.6641	1.757916	104	99140	1
2877.1565	1.812774	104	99140	1
2939.6489	1.935061	104	99140	1
3002.1414	2.028826	104	99140	1
3064.6338	2.044563	104	99140	1
3127.1262	2.059697	104	99140	1
3189.6187	2.059697	104	99140	1
3252.1111	2.076835	104	99140	1
3314.6035	2.076835	104	99140	1
3377.0959	2.076835	104	99140	1
3439.5884	2.112556	104	99140	1
3502.0808	2.112556	104	99140	1
3564.5732	2.270531	2579	99140	1
3627.0657	2.587106	2644	99140	1
3689.5581	2.701371	2682	99140	1
3752.0505	2.581414	2758	99140	1
3814.5430	2.528248	2825	99140	1
3877.0354	2.410210	2832	99140	1
3939.5278	2.974618	2800	5647	1
4002.0203	3.463719	2800	5647	1
4064.5127	2.473456	2832	99140	1
4127.0049	2.494716	2875	99140	1
4189.4971	2.494716	2875	99140	1
4251.9893	2.494716	2875	99140	1
4314.4814	2.494716	2875	99140	1
4376.9736	2.494716	2875	99140	1
4439.4658	2.494716	2875	99140	1
4501.9580	2.494716	2875	99140	1
4564.4502	2.486153	2832	99140	1
4626.9424	2.486153	2832	99140	1
4689.4346	2.486153	2832	99140	1
4751.9268	2.486153	2832	99140	1
4814.4189	2.486153	2832	99140	1
4876.9111	2.635076	3863	99140	1
4939.4033	3.515577	3940	15770	1
5001.8955	5.746970	3968	15770	1
5064.3877	5.746970	3968	15770	1
5126.8799	5.746970	3968	15770	1
5189.3721	5.746970	3968	15770	1
5251.8643	5.746970	3968	15770	1
5314.3564	5.746970	3968	15770	1
5376.8486	5.746970	3968	15770	1
5439.3408	5.746970	3968	15770	1
5501.8330	5.746970	3968	15770	1
5564.3252	5.746970	3968	15770	1
5626.8174	5.746970	3968	15770	1
5689.3096	4.897677	3968	23806	1
