4326	93	8559	3.984e+00	2.273e+00	1.405e+00	1.272e+01
4328	94	8562	3.985e+00	2.174e+00	1.679e+00	1.454e+01
4354	144	8563	3.962e+00	2.075e+00	1.657e+00	1.362e+01
4361	158	8564	3.956e+00	2.075e+00	1.357e+00	1.114e+01
4379	189	8569	3.944e+00	2.174e+00	1.641e+00	1.407e+01
8236	7900	8572	3.162e-01	2.174e+00	1.636e+00	1.125e+00
8277	7981	8573	2.786e-01	2.075e+00	1.636e+00	9.459e-01
8292	8009	8574	2.659e-01	2.075e+00	1.636e+00	9.028e-01
8400	8054	8745	3.252e-01	2.075e+00	1.646e+00	1.111e+00
8404	8058	8749	3.252e-01	2.075e+00	1.646e+00	1.111e+00
8434	8117	8750	2.979e-01	2.075e+00	1.650e+00	1.020e+00
8464	8121	8807	3.228e-01	1.976e+00	1.267e+00	8.081e-01
8511	8122	8899	3.657e-01	1.976e+00	1.267e+00	9.153e-01
8574	8123	9025	4.245e-01	1.976e+00	1.271e+00	1.066e+00
8583	8131	9035	4.254e-01	1.976e+00	1.271e+00	1.068e+00
8595	8133	9057	4.348e-01	1.877e+00	1.050e+00	8.569e-01
8605	8144	9066	4.339e-01	1.779e+00	1.294e+00	9.986e-01
8607	8145	9068	4.344e-01	1.877e+00	1.352e+00	1.102e+00
8609	8148	9069	4.334e-01	1.779e+00	1.352e+00	1.042e+00
8618	8158	9078	4.329e-01	1.680e+00	1.408e+00	1.024e+00
8625	8159	9091	4.386e-01	1.680e+00	1.433e+00	1.056e+00
8637	8169	9104	4.400e-01	1.680e+00	1.433e+00	1.059e+00
8656	8170	9141	4.569e-01	1.680e+00	1.400e+00	1.075e+00
8675	8173	9176	4.720e-01	1.779e+00	1.881e+00	1.579e+00
8692	8183	9201	4.791e-01	1.779e+00	1.964e+00	1.674e+00
8898	8184	9611	6.715e-01	1.877e+00	2.266e+00	2.857e+00
9150	8198	10101	8.955e-01	1.976e+00	2.266e+00	4.010e+00
9166	8201	10131	9.083e-01	1.976e+00	1.700e+00	3.051e+00
9181	8202	10159	9.210e-01	1.976e+00	1.626e+00	2.959e+00
9391	8206	10576	1.115e+00	1.976e+00	1.717e+00	3.784e+00
9652	8208	11096	1.359e+00	1.877e+00	1.773e+00	4.523e+00
9764	8209	11319	1.464e+00	1.779e+00	1.830e+00	4.764e+00
9785	8211	11358	1.481e+00	1.779e+00	1.830e+00	4.820e+00
9791	8219	11363	1.480e+00	1.680e+00	1.897e+00	4.716e+00
9897	8220	11574	1.578e+00	1.779e+00	1.897e+00	5.326e+00
10120	8223	12017	1.785e+00	1.680e+00	1.833e+00	5.498e+00
10259	8224	12294	1.915e+00	1.680e+00	1.704e+00	5.483e+00
10427	8226	12627	2.071e+00	1.779e+00	1.484e+00	5.466e+00
10477	8231	12723	2.114e+00	1.779e+00	1.466e+00	5.511e+00
10584	8232	12935	2.213e+00	1.779e+00	1.466e+00	5.770e+00
11011	8233	13788	2.614e+00	1.779e+00	1.426e+00	6.629e+00
11064	8237	13890	2.660e+00	1.779e+00	1.426e+00	6.746e+00
11441	8239	14642	3.013e+00	1.680e+00	1.389e+00	7.030e+00
11502	8244	14759	3.066e+00	1.581e+00	1.418e+00	6.873e+00
11529	8248	14810	3.088e+00	1.482e+00	1.416e+00	6.481e+00
11821	8251	15390	3.360e+00	1.482e+00	1.260e+00	6.271e+00
12074	8270	15877	3.580e+00	1.581e+00	1.260e+00	7.128e+00
12101	8273	15929	3.603e+00	1.581e+00	1.275e+00	7.262e+00
12367	8558	16176	3.585e+00	1.482e+00	1.463e+00	7.774e+00
12465	8559	16370	3.676e+00	1.383e+00	1.273e+00	6.474e+00
12544	8562	16525	3.747e+00	1.284e+00	1.439e+00	6.925e+00
12557	8563	16551	3.759e+00	1.383e+00	1.439e+00	7.481e+00
12662	8564	16760	3.857e+00	1.482e+00	1.273e+00	7.278e+00
12709	8569	16849	3.897e+00	1.482e+00	1.273e+00	7.353e+00
12713	8572	16854	3.897e+00	1.383e+00	1.321e+00	7.120e+00
12825	8573	17077	4.002e+00	1.383e+00	1.191e+00	6.592e+00
12834	8574	17094	4.009e+00	1.482e+00	1.225e+00	7.282e+00
12926	8745	17107	3.935e+00	1.482e+00	1.051e+00	6.129e+00
13062	8749	17375	4.059e+00	1.482e+00	1.090e+00	6.560e+00
13619	8750	18488	4.583e+00	1.482e+00	1.092e+00	7.418e+00
13831	8807	18854	4.728e+00	1.482e+00	9.342e-01	6.546e+00
13968	8899	19036	4.770e+00	1.482e+00	9.268e-01	6.553e+00
14241	9025	19456	4.909e+00	1.482e+00	9.420e-01	6.854e+00
14262	9035	19488	4.919e+00	1.482e+00	9.234e-01	6.733e+00
14715	9057	20372	5.325e+00	1.482e+00	9.234e-01	7.288e+00
14776	9066	20486	5.374e+00	1.482e+00	9.624e-01	7.666e+00
15374	9068	21679	5.935e+00	1.581e+00	7.000e-01	6.568e+00
15377	9069	21685	5.937e+00	1.482e+00	9.684e-01	8.521e+00
15652	9078	22226	6.187e+00	1.482e+00	9.624e-01	8.826e+00
15850	9091	22609	6.362e+00	1.482e+00	9.624e-01	9.074e+00
16909	9104	24714	7.346e+00	1.482e+00	9.735e-01	1.060e+01
17059	9141	24976	7.452e+00	1.482e+00	9.608e-01	1.061e+01
17197	9176	25218	7.549e+00	1.482e+00	9.265e-01	1.037e+01
17764	9201	26326	8.059e+00	1.383e+00	8.947e-01	9.974e+00
17996	9611	26381	7.892e+00	1.383e+00	7.164e-01	7.821e+00
18244	10101	26387	7.664e+00	1.284e+00	8.266e-01	8.138e+00
18318	10131	26504	7.705e+00	1.186e+00	9.783e-01	8.938e+00
18384	10159	26608	7.741e+00	1.087e+00	9.868e-01	8.303e+00
19523	10576	28470	8.421e+00	1.087e+00	7.368e-01	6.744e+00
20157	11096	29218	8.528e+00	1.186e+00	7.407e-01	7.490e+00
21209	11319	31099	9.308e+00	1.284e+00	6.462e-01	7.726e+00
21322	11358	31285	9.378e+00	1.284e+00	9.673e-01	1.165e+01
21451	11363	31539	9.495e+00	1.284e+00	7.690e-01	9.379e+00
21681	11574	31787	9.512e+00	1.284e+00	8.827e-01	1.079e+01
22028	12017	32039	9.422e+00	1.186e+00	6.094e-01	6.808e+00
22224	12294	32154	9.346e+00	1.186e+00	6.368e-01	7.057e+00
22653	12627	32678	9.436e+00	1.087e+00	5.338e-01	5.475e+00
22771	12723	32819	9.457e+00	1.087e+00	7.722e-01	7.937e+00
22974	12935	33013	9.449e+00	1.087e+00	7.618e-01	7.823e+00
23403	13788	33017	9.049e+00	1.087e+00	7.368e-01	7.247e+00
23466	13890	33041	9.012e+00	1.087e+00	7.368e-01	7.218e+00
23853	14642	33063	8.669e+00	1.087e+00	7.500e-01	7.066e+00
23916	14759	33072	8.618e+00	1.087e+00	7.152e-01	6.699e+00
23952	14810	33093	8.604e+00	1.087e+00	6.974e-01	6.521e+00
24282	15390	33173	8.369e+00	1.087e+00	8.281e-01	7.532e+00
24527	15877	33177	8.141e+00	9.881e-01	7.852e-01	6.316e+00
24555	15929	33180	8.118e+00	8.893e-01	9.370e-01	6.764e+00
24681	16176	33185	8.004e+00	8.893e-01	1.176e+00	8.374e+00
24778	16370	33186	7.914e+00	8.893e-01	1.122e+00	7.897e+00
24856	16525	33187	7.841e+00	8.893e-01	9.573e-01	6.675e+00
24871	16551	33191	7.831e+00	8.893e-01	1.157e+00	8.056e+00
24979	16760	33197	7.735e+00	7.905e-01	1.187e+00	7.259e+00
25086	16849	33323	7.753e+00	6.916e-01	1.545e+00	8.287e+00
25134	16854	33414	7.793e+00	6.916e-01	1.551e+00	8.359e+00
25266	17077	33454	7.707e+00	6.916e-01	1.556e+00	8.292e+00
25277	17094	33459	7.701e+00	6.916e-01	1.070e+00	5.700e+00
25286	17107	33465	7.698e+00	5.928e-01	1.298e+00	5.924e+00
25423	17375	33470	7.574e+00	5.928e-01	1.378e+00	6.188e+00
25981	18488	33473	7.052e+00	5.928e-01	1.520e+00	6.355e+00
26166	18854	33477	6.882e+00	4.940e-01	1.642e+00	5.583e+00
26257	19036	33478	6.796e+00	4.940e-01	1.883e+00	6.324e+00
26475	19456	33493	6.606e+00	4.940e-01	2.167e+00	7.071e+00
26492	19488	33495	6.592e+00	3.952e-01	2.721e+00	7.090e+00
26935	20372	33498	6.177e+00	3.952e-01	3.491e+00	8.523e+00
26993	20486	33499	6.124e+00	3.952e-01	3.333e+00	8.068e+00
27590	21679	33501	5.563e+00	3.952e-01	3.185e+00	7.004e+00
27599	21685	33513	5.566e+00	2.964e-01	3.069e+00	5.063e+00
27891	22226	33556	5.332e+00	2.964e-01	2.605e+00	4.117e+00
28084	22609	33559	5.153e+00	2.964e-01	2.482e+00	3.791e+00
29142	24714	33570	4.168e+00	2.964e-01	2.362e+00	2.918e+00
29331	24976	33686	4.099e+00	2.964e-01	1.733e+00	2.106e+00
29456	25218	33693	3.988e+00	2.964e-01	1.634e+00	1.932e+00
30011	26326	33696	3.468e+00	2.964e-01	2.413e+00	2.481e+00
30040	26381	33699	3.444e+00	2.964e-01	2.413e+00	2.464e+00
30045	26387	33702	3.442e+00	2.964e-01	2.308e+00	2.355e+00
30117	26504	33729	3.400e+00	2.964e-01	2.271e+00	2.289e+00
30172	26608	33736	3.354e+00	2.964e-01	4.597e+00	4.571e+00
31107	28470	33744	2.482e+00	2.964e-01	5.000e+00	3.678e+00
31484	29218	33749	2.132e+00	2.964e-01	5.673e+00	3.585e+00
32426	31099	33752	1.248e+00	1.976e-01	4.636e+00	1.144e+00
32519	31285	33753	1.161e+00	9.881e-02	3.533e+00	4.055e-01
32647	31539	33754	1.042e+00	9.881e-02	3.309e+00	3.408e-01
32772	31787	33756	9.266e-01	9.881e-02	2.182e+00	1.998e-01
32902	32039	33765	8.122e-01	9.881e-02	2.076e+00	1.666e-01
32976	32154	33797	7.732e-01	9.881e-02	1.900e+00	1.452e-01
33249	32678	33820	5.374e-01	9.881e-02	1.685e+00	8.948e-02
33341	32819	33862	4.908e-01	9.881e-02	1.357e+00	6.582e-02
33440	33013	33867	4.019e-01	9.881e-12	1.161e+00	4.609e-12
33445	33017	33872	4.024e-01	9.881e-12	2.604e+00	1.035e-11
33457	33041	33873	3.915e-01	9.881e-12	2.646e+00	1.024e-11
33478	33063	33892	3.901e-01	9.881e-12	2.688e+00	1.036e-11
33500	33072	33928	4.028e-01	9.881e-12	3.690e+00	1.469e-11
33606	33093	34119	4.828e-01	9.881e-12	3.469e+00	1.655e-11
33647	33173	34121	4.461e-01	9.881e-12	3.469e+00	1.529e-11
33657	33177	34136	4.513e-01	9.881e-12	5.388e+00	2.402e-11
33661	33180	34141	4.522e-01	9.881e-12	3.429e+00	1.532e-11
33674	33185	34162	4.598e-01	9.881e-12	3.411e+00	1.549e-11
33693	33186	34200	4.772e-01	9.881e-12	2.344e+00	1.105e-11
33702	33187	34216	4.842e-01	9.881e-12	2.344e+00	1.121e-11
33705	33191	34219	4.838e-01	9.881e-12	2.344e+00	1.120e-11
33709	33197	34221	4.819e-01	9.881e-12	1.264e+00	6.018e-12
33792	33323	34261	4.414e-01	9.881e-12	1.500e+00	6.542e-12
33841	33414	34268	4.019e-01	9.881e-12	1.767e+00	7.015e-12
33872	33454	34289	3.929e-01	9.881e-12	2.180e+00	8.464e-12
33895	33459	34331	4.104e-01	9.881e-12	2.300e+00	9.326e-12
33901	33465	34336	4.099e-01	9.881e-12	2.978e+00	1.206e-11
33906	33470	34342	4.104e-01	9.881e-12	3.111e+00	1.261e-11
33910	33473	34346	4.108e-01	9.881e-12	2.074e+00	8.419e-12
34052	33477	34627	5.412e-01	9.881e-12	2.074e+00	1.109e-11
34104	33478	34730	5.892e-01	9.881e-12	2.521e+00	1.468e-11
34151	33493	34809	6.193e-01	9.881e-12	4.000e+00	2.448e-11
34205	33495	34914	6.678e-01	9.881e-12	3.952e+00	2.608e-11
34219	33498	34939	6.781e-01	9.881e-12	2.375e+00	1.591e-11
34231	33499	34962	6.885e-01	9.881e-12	2.375e+00	1.616e-11
34234	33501	34967	6.899e-01	9.881e-12	2.375e+00	1.619e-11
34248	33513	34982	6.913e-01	9.881e-12	2.375e+00	1.622e-11
34292	33556	35028	6.927e-01	9.881e-02	3.673e+00	2.514e-01
34310	33559	35060	7.064e-01	9.881e-02	2.694e+00	1.880e-01
34330	33570	35090	7.153e-01	9.881e-02	2.776e+00	1.962e-01
34426	33686	35165	6.960e-01	9.881e-02	2.694e+00	1.853e-01
34438	33693	35183	7.012e-01	9.881e-02	2.694e+00	1.866e-01
34448	33696	35200	7.078e-01	9.881e-02	2.694e+00	1.884e-01
34483	33699	35267	7.379e-01	9.881e-02	5.156e-01	3.759e-02
34501	33702	35300	7.520e-01	9.881e-02	9.286e-01	6.900e-02
34546	33729	35363	7.690e-01	9.881e-02	1.604e+00	1.219e-01
34553	33736	35369	7.685e-01	9.881e-02	2.000e+00	1.519e-01
34567	33744	35390	7.746e-01	9.881e-02	1.580e+00	1.209e-01
34574	33749	35399	7.765e-01	9.881e-02	2.650e+00	2.033e-01
34599	33752	35446	7.972e-01	9.881e-02	2.040e+00	1.607e-01
34614	33753	35475	8.104e-01	9.881e-02	1.900e+00	1.521e-01
34624	33754	35494	8.188e-01	9.881e-02	1.689e+00	1.366e-01
34627	33756	35497	8.193e-01	9.881e-02	1.689e+00	1.367e-01
34684	33765	35602	8.645e-01	9.881e-02	3.622e+00	3.094e-01
34713	33797	35629	8.621e-01	9.881e-02	3.689e+00	3.142e-01
34740	33820	35659	8.654e-01	9.881e-02	3.525e+00	3.014e-01
34780	33862	35697	8.635e-01	9.881e-02	4.514e+00	3.852e-01
34791	33867	35714	8.692e-01	9.881e-02	4.533e+00	3.893e-01
34795	33872	35718	8.687e-01	9.881e-02	4.367e+00	3.748e-01
34804	33873	35735	8.763e-01	9.881e-02	4.200e+00	3.636e-01
34816	33892	35739	8.692e-01	9.881e-02	4.033e+00	3.464e-01
34851	33928	35774	8.687e-01	9.881e-02	3.867e+00	3.319e-01
34949	34119	35779	7.812e-01	9.881e-02	4.286e+00	3.308e-01
34953	34121	35785	7.831e-01	9.881e-02	4.071e+00	3.150e-01
34962	34136	35788	7.774e-01	9.881e-02	3.857e+00	2.963e-01
34968	34141	35795	7.784e-01	9.881e-02	3.643e+00	2.802e-01
34980	34162	35797	7.694e-01	9.881e-02	3.429e+00	2.607e-01
35028	34200	35856	7.793e-01	9.881e-02	2.114e+00	1.628e-01
35045	34216	35874	7.802e-01	9.881e-02	1.550e+00	1.195e-01
35057	34219	35895	7.887e-01	9.881e-02	2.171e+00	1.692e-01
35078	34221	35934	8.061e-01	9.881e-02	2.000e+00	1.593e-01
35106	34261	35950	7.948e-01	9.881e-02	3.167e+00	2.487e-01
35119	34268	35969	8.005e-01	9.881e-02	3.200e+00	2.531e-01
35160	34289	36031	8.198e-01	9.881e-02	3.643e+00	2.951e-01
35187	34331	36043	8.057e-01	9.881e-02	2.171e+00	1.729e-01
35199	34336	36061	8.118e-01	9.881e-02	2.229e+00	1.788e-01
35241	34342	36139	8.457e-01	9.881e-02	2.325e+00	1.943e-01
35265	34346	36184	8.650e-01	9.881e-02	1.822e+00	1.557e-01
35421	34627	36214	7.468e-01	9.881e-02	1.244e+00	9.183e-02
35495	34730	36259	7.195e-01	9.881e-02	1.460e+00	1.038e-01
35535	34809	36260	6.828e-01	9.881e-02	1.778e+00	1.199e-01
35596	34914	36278	6.419e-01	9.881e-02	1.778e+00	1.128e-01
35612	34939	36284	6.330e-01	9.881e-02	2.325e+00	1.454e-01
35635	34962	36307	6.330e-01	9.881e-02	2.475e+00	1.548e-01
35646	34967	36325	6.391e-01	9.881e-02	2.644e+00	1.670e-01
35715	34982	36448	6.899e-01	9.881e-02	2.644e+00	1.803e-01
35793	35028	36557	7.195e-01	9.881e-02	2.820e+00	2.005e-01
35810	35060	36560	7.059e-01	9.881e-12	3.500e+00	2.441e-11
35826	35090	36562	6.927e-01	9.881e-12	3.700e+00	2.532e-11
35916	35165	36667	7.068e-01	9.881e-12	3.955e+00	2.762e-11
36020	35183	36856	7.873e-01	9.881e-12	3.955e+00	3.076e-11
36034	35200	36868	7.850e-01	9.881e-12	6.000e+00	4.654e-11
36106	35267	36945	7.897e-01	9.881e-12	4.040e+00	3.152e-11
36123	35300	36946	7.746e-01	9.881e-12	4.145e+00	3.173e-11
36214	35363	37065	8.010e-01	9.881e-12	6.036e+00	4.777e-11
36262	35369	37155	8.405e-01	9.881e-12	4.061e+00	3.372e-11
36281	35390	37171	8.381e-01	9.881e-12	4.136e+00	3.425e-11
36300	35399	37201	8.480e-01	9.881e-12	4.212e+00	3.529e-11
36471	35446	37496	9.647e-01	9.881e-12	3.155e+00	3.007e-11
36500	35475	37524	9.643e-01	9.881e-12	3.810e+00	3.629e-11
36510	35494	37526	9.563e-01	9.881e-12	3.869e+00	3.656e-11
36513	35497	37528	9.558e-01	9.881e-12	3.000e+00	2.833e-11
36566	35602	37530	9.073e-01	9.881e-12	1.898e+00	1.702e-11
36583	35629	37536	8.974e-01	9.881e-12	2.384e+00	2.114e-11
36598	35659	37537	8.838e-01	9.881e-12	2.380e+00	2.078e-11
36622	35697	37547	8.706e-01	9.881e-12	2.456e+00	2.112e-11
36633	35714	37552	8.650e-01	9.881e-12	2.467e+00	2.108e-11
36636	35718	37554	8.640e-01	9.881e-12	2.600e+00	2.220e-11
36648	35735	37561	8.593e-01	9.881e-12	3.528e+00	2.995e-11
36654	35739	37568	8.607e-01	9.881e-12	2.667e+00	2.268e-11
36680	35774	37585	8.523e-01	9.881e-12	2.667e+00	2.246e-11
36690	35779	37601	8.574e-01	9.881e-12	2.011e+00	1.704e-11
36699	35785	37613	8.603e-01	9.881e-12	2.000e+00	1.700e-11
36702	35788	37616	8.603e-01	9.881e-12	2.675e+00	2.274e-11
36710	35795	37624	8.607e-01	9.881e-12	2.753e+00	2.341e-11
36715	35797	37633	8.640e-01	9.881e-12	2.591e+00	2.212e-11
36753	35856	37649	8.438e-01	9.881e-12	2.625e+00	2.188e-11
36770	35874	37665	8.428e-01	9.881e-12	3.350e+00	2.790e-11
36787	35895	37679	8.395e-01	9.881e-12	3.239e+00	2.687e-11
36817	35934	37699	8.306e-01	9.881e-12	3.416e+00	2.803e-11
36825	35950	37700	8.235e-01	9.881e-12	3.364e+00	2.737e-11
36838	35969	37706	8.174e-01	9.881e-12	4.208e+00	3.399e-11
36901	36031	37770	8.184e-01	9.881e-12	5.844e+00	4.726e-11
36921	36043	37799	8.264e-01	9.881e-12	4.643e+00	3.791e-11
36954	36061	37847	8.405e-01	9.881e-12	2.771e+00	2.301e-11
37024	36139	37909	8.330e-01	9.881e-12	2.491e+00	2.050e-11
37052	36184	37919	8.165e-01	9.881e-12	2.463e+00	1.987e-11
37070	36214	37925	8.052e-01	9.881e-12	2.435e+00	1.937e-11
37106	36259	37952	7.967e-01	9.881e-12	2.434e+00	1.916e-11
37111	36260	37961	8.005e-01	9.881e-12	2.456e+00	1.942e-11
37138	36278	37997	8.090e-01	9.881e-12	2.444e+00	1.954e-11
37142	36284	37999	8.071e-01	9.881e-12	2.433e+00	1.940e-11
37157	36307	38006	7.995e-01	9.881e-12	2.422e+00	1.914e-11
37175	36325	38024	7.995e-01	9.881e-12	2.506e+00	1.980e-11
37244	36448	38039	7.487e-01	9.881e-12	2.506e+00	1.854e-11
37305	36557	38053	7.040e-01	9.881e-12	2.506e+00	1.743e-11
37310	36560	38060	7.059e-01	9.881e-12	2.506e+00	1.748e-11
37316	36562	38069	7.092e-01	9.881e-12	2.506e+00	1.756e-11
37386	36667	38105	6.767e-01	9.881e-12	2.162e+00	1.446e-11
37482	36856	38108	5.892e-01	9.881e-12	4.952e+00	2.883e-11
37517	36868	38165	6.104e-01	9.881e-12	4.922e+00	2.968e-11
37557	36945	38168	5.755e-01	9.881e-12	4.922e+00	2.799e-11
37572	36946	38198	5.892e-01	9.881e-12	5.232e+00	3.046e-11
37633	37065	38200	5.341e-01	9.881e-12	4.232e+00	2.234e-11
37782	37155	38408	5.897e-01	9.881e-12	4.232e+00	2.466e-11
37804	37171	38437	5.958e-01	9.881e-12	4.143e+00	2.439e-11
37821	37201	38440	5.831e-01	9.881e-12	5.250e+00	3.025e-11
38005	37496	38513	4.786e-01	9.881e-12	5.510e+00	2.606e-11
38032	37524	38540	4.781e-01	9.881e-12	7.143e+00	3.374e-11
38167	37526	38807	6.028e-01	9.881e-12	4.031e+00	2.401e-11
38200	37528	38872	6.325e-01	9.881e-12	2.139e+00	1.337e-11
38203	37530	38875	6.330e-01	9.881e-12	2.056e+00	1.286e-11
38216	37536	38896	6.400e-01	9.881e-12	1.972e+00	1.247e-11
38220	37537	38903	6.428e-01	9.881e-12	1.889e+00	1.200e-11
38226	37547	38905	6.391e-01	9.881e-12	1.806e+00	1.140e-11
38229	37552	38906	6.372e-01	9.881e-12	1.722e+00	1.084e-11
38232	37554	38909	6.377e-01	9.881e-12	1.639e+00	1.033e-11
38237	37561	38912	6.358e-01	9.881e-12	1.556e+00	9.772e-12
38248	37568	38927	6.395e-01	9.881e-12	1.472e+00	9.303e-12
38258	37585	38930	6.330e-01	9.881e-12	1.389e+00	8.686e-12
38269	37601	38936	6.282e-01	9.881e-12	1.306e+00	8.104e-12
38277	37613	38941	6.250e-01	9.881e-12	1.222e+00	7.547e-12
38279	37616	38942	6.240e-01	9.881e-12	1.139e+00	7.022e-12
38291	37624	38957	6.273e-01	9.881e-12	7.500e-01	4.649e-12
38297	37633	38960	6.245e-01	9.881e-02	7.407e-01	4.571e-02
38312	37649	38975	6.240e-01	9.881e-02	7.083e-01	4.367e-02
38322	37665	38978	6.179e-01	9.881e-02	2.031e+00	1.240e-01
38330	37679	38981	6.127e-01	9.881e-02	2.755e+00	1.668e-01
38355	37699	39011	6.174e-01	9.881e-02	2.952e+00	1.801e-01
38357	37700	39014	6.184e-01	9.881e-02	2.271e+00	1.387e-01
38362	37706	39017	6.170e-01	9.881e-02	2.889e+00	1.761e-01
38395	37770	39020	5.882e-01	9.881e-02	2.600e+00	1.511e-01
38411	37799	39023	5.760e-01	9.881e-02	4.071e+00	2.317e-01
38453	37847	39059	5.704e-01	9.881e-02	6.952e+00	3.918e-01
38501	37909	39092	5.567e-01	9.881e-02	4.438e+00	2.441e-01
38513	37919	39106	5.586e-01	9.881e-02	4.312e+00	2.380e-01
38550	37925	39174	5.878e-01	9.881e-02	2.250e+00	1.307e-01
38564	37952	39176	5.760e-01	9.881e-02	2.250e+00	1.281e-01
38570	37961	39179	5.732e-01	9.881e-02	2.250e+00	1.274e-01
38646	37997	39295	6.108e-01	9.881e-02	1.400e+00	8.450e-02
38657	37999	39314	6.188e-01	9.881e-02	1.400e+00	8.560e-02
38668	38006	39329	6.226e-01	9.881e-02	1.400e+00	8.612e-02
38681	38024	39338	6.184e-01	9.881e-02	1.292e+00	7.892e-02
38693	38039	39347	6.155e-01	9.881e-02	1.354e+00	8.236e-02
38728	38053	39403	6.353e-01	1.976e-01	1.321e+00	1.659e-01
38818	38060	39575	7.130e-01	1.976e-01	9.375e-01	1.321e-01
38891	38069	39713	7.737e-01	1.976e-01	9.861e-01	1.508e-01
38918	38105	39731	7.652e-01	1.976e-01	1.056e+00	1.596e-01
38921	38108	39734	7.652e-01	1.976e-01	1.069e+00	1.617e-01
